Estimate,Std. Error,df,t value,Pr(>|t|),Std_Coefficient,CI_low,CI_high,std_SE,var,between_var,within_var,between_var_std,within_var_std,n_group,n_all,vpc,type,x,y,m,model_spe,factor_no,intervention_no,moderation_no,ame_no,SE_no,z_no,p_no,lower_no,upper_no,factor_yes,intervention_yes,moderation_yes,ame_yes,SE_yes,z_yes,p_yes,lower_yes,upper_yes
-0.059631724,0.04434826,1741.739283,-1.34462376,0.178921843,-0.134536222,-0.330641822,0.061569377,0.100054981,interventionMO:prepost_b_daPost:moderationYes,0.008054613,0.003883252,0.089747496,0.062315745,1863,164855,0.674711342,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,prepost_b_daPost,Control,No,-0.02150445,0.013134985,-1.637188749,0.101591037,-0.047248549,0.004239648,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,prepost_b_daPost,C+M,No,-0.002301339,0.011066253,-0.207960102,0.835260121,-0.023990797,0.019388119,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,prepost_b_daPost,MO,No,0.035071631,0.014498811,2.418931555,0.015566169,0.006654484,0.063488778,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,,,,,,,,,,prepost_b_daPost,Control,Yes,0.000878353,0.037953511,0.023142856,0.981536321,-0.073509162,0.075265867
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.037933858,0.064820012,0.585218317,0.55840093,-0.08911103,0.164978746
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_knowledge_bi,coaching,moderation,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.00217729,0.011981479,-0.181721319,0.855801434,-0.025660557,0.021305977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.538117034,0.081795261,50.03771746,6.578829006,2.73E-08,0.715932592,0.337656659,1.094208525,0.193000054,(Intercept),0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.027695927,0.114949605,49.02767623,-0.240939734,0.81060659,-0.065349702,-0.59695349,0.466254085,0.271229415,interventionC+M,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.153484205,0.104599824,53.36369245,-1.467346681,0.148151111,-0.362152944,-0.845892371,0.121586482,0.246808553,interventionMO,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-5.62E-05,0.049576805,3618.76037,-0.001133003,0.999096057,-0.000132502,-0.229408143,0.229143139,0.116978659,prepost_b_daPost,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.193274062,0.0944575,47.30704332,-2.046148397,0.046322263,-0.456038458,-0.892873079,-0.019203837,0.222877266,moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.103980344,0.066307225,3110.586897,-1.568160089,0.11694549,-0.245346322,-0.551994395,0.06130175,0.156454824,interventionC+M:prepost_b_daPost,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.041067892,0.060875953,2856.758071,-0.674615991,0.49997436,-0.096901639,-0.37843195,0.184628672,0.143639498,interventionMO:prepost_b_daPost,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.032519433,0.130243338,46.98639663,0.249682119,0.803921568,0.07673085,-0.525601415,0.679063116,0.307315771,interventionC+M:moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.111749154,0.127938724,47.09190307,0.873458406,0.3868457,0.263677145,-0.327997044,0.855351334,0.301877917,interventionMO:moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.040454653,0.052250654,3224.947449,0.774242031,0.438844433,0.095454523,-0.146186749,0.337095794,0.123287723,prepost_b_daPost:moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
0.06399625,0.069837487,2841.236038,0.916359586,0.359556095,0.151002066,-0.171972247,0.47397638,0.164784631,interventionC+M:prepost_b_daPost:moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
-0.030797282,0.064411684,2579.68341,-0.478131921,0.632596828,-0.072667432,-0.370549274,0.22521441,0.151982208,interventionMO:prepost_b_daPost:moderationYes,0.016958234,0.020645315,0.130223783,0.143684777,1863,164855,0.450974289,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,prepost_b_daPost,Control,No,-5.62E-05,0.049576805,-0.001133003,0.999095995,-0.097224923,0.097112581,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,prepost_b_daPost,C+M,No,-0.104036515,0.044031676,-2.36276524,0.018139156,-0.190337015,-0.017736015,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,prepost_b_daPost,MO,No,-0.041124062,0.035327357,-1.164085462,0.24438938,-0.110364409,0.028116284,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,prepost_b_daPost,Control,Yes,0.040398482,0.016500645,2.448297097,0.014353325,0.008057811,0.072739153
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,prepost_b_daPost,C+M,Yes,0.000414388,0.014434513,0.028708167,0.977097343,-0.027876737,0.028705514
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,largefollow,moderation,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.031466692,0.01306568,-2.408347078,0.016024938,-0.057074953,-0.00585843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.426598001,0.059130018,44.56373739,7.214575844,5.17E-09,0.452798623,0.179342242,0.726255003,0.139520101,(Intercept),0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.087198999,0.071946224,43.86198783,-1.212002447,0.232000047,-0.205749942,-0.538476953,0.126977069,0.169760552,interventionC+M,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.160335652,0.077443249,44.86134636,-2.070363183,0.044203342,-0.378319151,-0.736468043,-0.020170259,0.182731043,interventionMO,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.032425228,0.025786972,1665.308606,-1.257426753,0.208775454,-0.076508754,-0.195764602,0.042747093,0.060845491,prepost_b_daPost,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.054556851,0.080721277,43.96348685,-0.675867042,0.502665075,-0.128729313,-0.502037984,0.244579358,0.190465709,moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.025168196,0.029532427,1613.971873,0.852222411,0.394217099,0.059385455,-0.077191832,0.195962743,0.069683058,interventionC+M:prepost_b_daPost,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.009639457,0.029120454,1513.076925,0.331020154,0.740675097,0.022744724,-0.111927328,0.157416777,0.068710989,interventionMO:prepost_b_daPost,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.178545909,0.111913004,46.50959776,1.595399129,0.117396585,0.421286902,-0.096272958,0.938846761,0.264064066,interventionC+M:moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.306842085,0.121871588,43.71196095,2.517749135,0.015550797,0.724007536,0.160392559,1.287622514,0.287561835,interventionMO:moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
0.10804761,0.032373582,1567.417767,3.337524072,0.000865078,0.254943122,0.105226474,0.404659769,0.076386887,prepost_b_daPost:moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.127564766,0.056025917,1654.883894,-2.276888515,0.022920045,-0.30099469,-0.560095231,-0.041894149,0.132195612,interventionC+M:prepost_b_daPost:moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
-0.165267494,0.04503579,1410.296967,-3.669692357,0.000251892,-0.389955977,-0.598230964,-0.18168099,0.106263921,interventionMO:prepost_b_daPost:moderationYes,0.016768061,0.020063644,0.129491548,0.141646194,1863,164855,0.455261599,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,prepost_b_daPost,Control,No,-0.032425228,0.025786972,-1.257426753,0.208599147,-0.082966764,0.018116308,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,prepost_b_daPost,C+M,No,-0.007257032,0.014394317,-0.504159511,0.61414929,-0.035469374,0.020955311,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,prepost_b_daPost,MO,No,-0.022785771,0.013528967,-1.684221097,0.092138947,-0.049302058,0.003730516,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,prepost_b_daPost,Control,Yes,0.075622382,0.019572453,3.863715109,0.000111675,0.037261079,0.113983684
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.026774188,0.043401131,-0.616900698,0.537300226,-0.111838841,0.058290465
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,engagement_large,moderation,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.080005655,0.028233678,-2.833695753,0.004601312,-0.135342648,-0.024668662
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.408019563,0.048826465,46.18054182,8.356524788,8.60E-11,0.408961635,0.183156792,0.634766477,0.115207823,(Intercept),0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.040819447,0.061850711,45.40617341,-0.659967299,0.512608813,-0.096315143,-0.382352435,0.189722149,0.145939004,interventionC+M,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.084662638,0.068737373,45.3141434,-1.23168278,0.224421306,-0.199765036,-0.517650659,0.118120587,0.162188332,interventionMO,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.05252113,0.018629162,1484.256114,2.819296358,0.00487683,0.123925905,0.037772461,0.21007935,0.043956324,prepost_b_daPost,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.070622882,0.103350629,39.00007259,-0.683332867,0.498436311,-0.166637582,-0.644596948,0.311321783,0.243859509,moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.055452836,0.023374431,1466.857678,-2.372371657,0.017802669,-0.130843395,-0.238942067,-0.022744724,0.055152992,interventionC+M:prepost_b_daPost,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.07834105,0.022646168,1359.742424,-3.459351238,0.00055822,-0.18484913,-0.28957984,-0.08011842,0.053434625,interventionMO:prepost_b_daPost,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.203164213,0.193147998,38.58096703,1.05185772,0.299408637,0.479374785,-0.413864995,1.372614566,0.45573961,interventionC+M:moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
0.193979828,0.162832652,41.63149824,1.191283358,0.240289963,0.457703787,-0.295338551,1.210746126,0.384209514,interventionMO:moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.053964926,0.034195982,1527.572711,-1.5781072,0.114748028,-0.127332637,-0.28547725,0.030811977,0.080686917,prepost_b_daPost:moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.057994136,0.066911997,2366.901205,-0.866722537,0.386181906,-0.136839721,-0.446284622,0.17260518,0.157881793,interventionC+M:prepost_b_daPost:moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
-0.018268711,0.053357248,1261.830102,-0.342384808,0.732118341,-0.043105835,-0.289864688,0.203653017,0.125898763,interventionMO:prepost_b_daPost:moderationYes,0.016839573,0.023453185,0.129767381,0.153144328,1863,164855,0.417930512,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,prepost_b_daPost,Control,No,0.05252113,0.018629162,2.819296354,0.004812906,0.016008642,0.089033617,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,prepost_b_daPost,C+M,No,-0.002931707,0.014118014,-0.207657169,0.835496663,-0.030602505,0.024739092,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,prepost_b_daPost,MO,No,-0.025819921,0.012876461,-2.005203192,0.044941329,-0.05105732,-0.000582521,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,prepost_b_daPost,Control,Yes,-0.001443796,0.028676114,-0.050348377,0.959844774,-0.057647946,0.054760354
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,prepost_b_daPost,C+M,Yes,-0.114890768,0.055754209,-2.060665362,0.039334976,-0.224167011,-0.005614526
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,lgbtq,moderation,,,,,,,,,,prepost_b_daPost,MO,Yes,-0.098053557,0.038882226,-2.521809274,0.011675299,-0.174261319,-0.021845795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prepost_b_daPost,,,,,,,,
0.443023712,0.058719215,47.70273921,7.544782631,1.12E-09,0.491555854,0.219999182,0.763112526,0.138550851,(Intercept),0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
0.045257902,0.083940467,51.09005871,0.539166665,0.592113827,0.106787933,-0.28140854,0.494984407,0.19806161,interventionC+M,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.143256531,0.128869091,44.42706045,-1.111643837,0.272271019,-0.338020035,-0.933996413,0.257956344,0.304072935,interventionMO,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.017657668,0.027059783,1558.092037,-0.652542879,0.51414728,-0.04166403,-0.166806176,0.083478117,0.063848738,prepost_b_daPost,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.092138054,0.08405995,44.14520942,-1.096099317,0.278979056,-0.217403881,-0.606152985,0.171345223,0.198343568,moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.032816695,0.042599657,1443.376752,-0.770351161,0.441217682,-0.077432468,-0.274441168,0.119576231,0.100515752,interventionC+M:prepost_b_daPost,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
0.004196677,0.031598873,1363.654232,0.132810963,0.894362479,0.009902234,-0.136231635,0.156036104,0.074558919,interventionMO:prepost_b_daPost,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.08177015,0.112988914,46.27204136,-0.723700646,0.472892507,-0.19294025,-0.715476093,0.329595593,0.266602861,interventionC+M:moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
0.14996762,0.149970793,44.08399417,0.999978847,0.322778243,0.353855033,-0.339709649,1.047419715,0.353863436,interventionMO:moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
0.081204369,0.033149414,1532.242802,2.44964721,0.01441089,0.191605292,0.038300706,0.344909879,0.078217489,prepost_b_daPost:moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.032422817,0.049073015,1458.362342,-0.660705618,0.50890547,-0.076503061,-0.303448804,0.150442682,0.115789922,interventionC+M:prepost_b_daPost:moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
-0.125369053,0.041307918,1399.853946,-3.034988435,0.00244981,-0.295813851,-0.486848697,-0.104779005,0.097467833,interventionMO:prepost_b_daPost:moderationYes,0.016865136,0.022131175,0.12986584,0.148765503,1863,164855,0.432480301,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,comment|video|creator,treatment,cm_express_appreciation,licensed,moderation,prepost_b_daPost,Control,No,-0.017657668,0.027059783,-0.652542879,0.514051021,-0.070693868,0.035378531,,,,,,,,,
